restaurant_title,restaurant_address,restaurant_page,restaurant_note,restaurant_types,meal_type,sub_category,district
サッポロボーンSAPPOROBONE,臺北市南港區經貿二路131號5樓,https://ifoodie.tw/restaurant/68307602927f8058f7b626e7--SAPPORO-BONE,https://ifoodie.tw/blog/682fcb09bfee6de57e2b2c70/link,日本料理,0,日式,南港區
昌吉紅燒鰻,臺北市大同區昌吉街51號,https://ifoodie.tw/restaurant/559dda50c03a103ee86cb4f2-%E6%98%8C%E5%90%89%E7%B4%85%E7%87%92%E9%B0%BB,https://ifoodie.tw/blog/682f238d4f9bfbbaee4f6040/link,找相似餐廳;小吃;宵夜;午餐;晚餐,0,台式,大同區
No.6丼滋丼,臺北市萬華區梧州街6號1樓,https://ifoodie.tw/restaurant/5fbba844d6895d76fb225a6d-No-%E4%B8%BC%E6%BB%8B%E4%B8%BC,https://ifoodie.tw/blog/682eeb5589ce6c49889399f2/link,找相似餐廳;日本料理;小吃;午餐;晚餐,0,台式,萬華區
籠火伙LongHuoHuo,臺北市松山區南京東路五段222之1號,https://ifoodie.tw/restaurant/682f246b927f8058f7b18a61-%E7%B1%A0%E7%81%AB%E4%BC%99-Long-Huo-Huo,https://ifoodie.tw/blog/682f230c2238a8b7932516c1/link,午餐;晚餐;麵食,0,其他,松山區
LESAGESteakBistro茱莉金牛排餐酒館,臺北市大安區浦城街26巷2號,https://ifoodie.tw/restaurant/5f9ad4fb02935e3b96866334-LE-SAGE-Steak-Bistro,https://ifoodie.tw/blog/682ece7ec09726fc10a4d0e2/link,找相似餐廳;牛排;餐酒館;酒吧,0,美式,大安區
小樂沙茶火鍋,臺北市萬華區西寧南路90巷3號2樓,https://ifoodie.tw/restaurant/559db4c5c03a103ee86c9dc0-%E5%B0%8F%E6%A8%82%E6%B2%99%E8%8C%B6%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/682e79872f596f0c880b6657/link,找相似餐廳;火鍋;午餐;晚餐,0,台式,萬華區
建中黑砂糖刨冰,臺北市中正區泉州街35號,https://ifoodie.tw/restaurant/559d84f3c03a103ee86c831e-%E5%BB%BA%E4%B8%AD%E9%BB%91%E7%A0%82%E7%B3%96%E5%88%A8%E5%86%B0,https://ifoodie.tw/blog/682f22af6d8c81b7669dcca3/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,中正區
SHANNSHANN小香台北三越信義店,臺北市信義區松壽路9號新光三越信義A96樓,https://ifoodie.tw/restaurant/66b6178a927f809c1782e188-SHANN-SHANN-%E5%B0%8F%E9%A6%99-%E5%8F%B0%E5%8C%97%E4%B8%89%E8%B6%8A%E4%BF%A1,https://ifoodie.tw/blog/682ee7dd7be9c38bb4fef0dd/link,找相似餐廳;中式料理;約會餐廳;午餐,0,中式,信義區
慧昭牛舌餅,臺北市北投區石牌路二段185號,https://ifoodie.tw/restaurant/559d3731c03a103ee86c51c4-%E6%85%A7%E6%98%AD%E7%89%9B%E8%88%8C%E9%A4%85,https://ifoodie.tw/blog/682f2e3eeb74c4ee0a525973/link,找相似餐廳;小吃;素食;午餐;晚餐,0,台式,北投區
晶華軒SilksHouse台北晶華酒店,臺北市中山區中山北路二段39巷3號3樓,https://ifoodie.tw/restaurant/559d51cac03a103ee86c62cc-%E6%99%B6%E8%8F%AF%E8%BB%92-Silks-House-%E5%8F%B0%E5%8C%97%E6%99%B6%E8%8F%AF,https://ifoodie.tw/blog/682e5dc51e9e45d027387f98/link,找相似餐廳;中式料理;港式料理;精緻高級,0,中式,中山區
炫庄桶仔雞海產,臺北市中山區長安東路二段31號,https://ifoodie.tw/restaurant/5fff022f2756dd7deb842ee9-%E7%82%AB%E5%BA%84%E6%A1%B6%E4%BB%94%E9%9B%9E%E6%B5%B7%E7%94%A2,https://ifoodie.tw/blog/682e5ea6b99eb1d3bce47a04/link,找相似餐廳;合菜;午餐;晚餐,0,其他,中山區
喬園海鮮料理,臺北市北投區大業路512號,https://ifoodie.tw/restaurant/61bc903e7cc7fc776b701301-%E5%96%AC%E5%9C%92%E6%B5%B7%E9%AE%AE%E6%96%99%E7%90%86,https://ifoodie.tw/blog/682e5d5ef49a69d008d793b1/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,北投區
柳州螺螄粉,臺北市萬華區廣州街175號,https://ifoodie.tw/restaurant/559d5ce1c03a103ee86c6961-%E6%9F%B3%E5%B7%9E%E8%9E%BA%E8%9E%84%E7%B2%89,https://ifoodie.tw/blog/682e81d7eb74c4ee0a51d391/link,找相似餐廳;小吃;午餐;晚餐,0,台式,萬華區
石牌手工蛋餅,臺北市北投區實踐街48巷7號,https://ifoodie.tw/restaurant/559d4118c03a103ee86c582f-%E7%9F%B3%E7%89%8C%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85,https://ifoodie.tw/blog/682f2ad9927f80e279e26a70/link,找相似餐廳;小吃;早餐,0,台式,北投區
許肥牛肉麵,臺北市大同區民族西路223之4號,https://ifoodie.tw/restaurant/6734410deb74c4402abb8614-%E8%A8%B1%E8%82%A5%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/682eceb2e39ed01e24434f97/link,找相似餐廳;小吃;牛肉麵;午餐;晚餐,0,台式,大同區
笑貓咖哩承德店,臺北市大同區承德路一段24巷18號,https://ifoodie.tw/restaurant/66e58d77927f802229c5e403-%E7%AC%91%E8%B2%93%E5%92%96%E5%93%A9-%E6%89%BF%E5%BE%B7%E5%BA%97,https://ifoodie.tw/blog/682e5ea8b99eb1d3bce47a06/link,找相似餐廳;咖哩;午餐;晚餐,0,其他,大同區
旭集和食集錦,臺北市信義區松仁路58號9F,https://ifoodie.tw/restaurant/5e54a7a98c906d2ef25b308e-%E6%97%AD%E9%9B%86-%E5%92%8C%E9%A3%9F%E9%9B%86%E9%8C%A6,https://ifoodie.tw/blog/682e79eaf6d9f70cac417e60/link,找相似餐廳;日本料理;居酒屋;精緻高級,0,日式,信義區
秋吉串燒,臺北市大安區忠孝東路三段247之1號,https://ifoodie.tw/restaurant/559ddaa2c03a103ee86cb51b-%E7%A7%8B%E5%90%89%E4%B8%B2%E7%87%92,https://ifoodie.tw/blog/682e5dc41e9e45d027387f97/link,找相似餐廳;居酒屋;日本料理;約會餐廳,0,日式,大安區
說故事洋行,臺北市大安區光復南路420巷10號,https://ifoodie.tw/restaurant/68234734927f8058f699b134-%E8%AA%AA%E6%95%85%E4%BA%8B%E6%B4%8B%E8%A1%8C,https://ifoodie.tw/blog/682ece8dc09726fc10a4d0e3/link,找相似餐廳;新開幕;晚餐,0,其他,大安區
Tzubicoffee,臺北市大安區安和路一段21巷24號,https://ifoodie.tw/restaurant/59987e392756dd46de672687-Tzubi-coffee,https://ifoodie.tw/blog/682f31e3927f80e2783404b8/link,找相似餐廳;甜點;寵物友善;早午餐,0,其他,大安區
豆町村燒肉,臺北市大安區延吉街131巷27號1樓,https://ifoodie.tw/restaurant/630a1e7fbaf6d30213d9da38-%E8%B1%86%E7%94%BA%E6%9D%91%E7%87%92%E8%82%89,https://ifoodie.tw/blog/682eeb5889ce6c49889399f5/link,找相似餐廳;燒肉;日本料理;精緻高級,0,日式,大安區
查記,臺北市信義區吳興街37號,https://ifoodie.tw/restaurant/617b6eff873d793f34757ec3-%E6%9F%A5%E8%A8%98,https://ifoodie.tw/blog/682dd0c02ed56fff6ce03ad4/link,找相似餐廳;小吃;午餐;麵食,0,台式,信義區
天然臺湘菜館,臺北市中正區羅斯福路一段61號,https://ifoodie.tw/restaurant/559d56dec03a103ee86c6634-%E5%A4%A9%E7%84%B6%E8%87%BA%E6%B9%98%E8%8F%9C%E9%A4%A8,https://ifoodie.tw/blog/682d7c5cbb0a034aa0e6dbb2/link,找相似餐廳;小吃;午餐;晚餐,0,台式,中正區
蚵之鄉OysterYitong,臺北市中山區伊通街46號,https://ifoodie.tw/restaurant/654100a0927f80f2b2cb7dd0-%E8%9A%B5%E4%B9%8B%E9%84%89-Oyster-Yitong,https://ifoodie.tw/blog/682d7c5bbb0a034aa0e6dbb0/link,找相似餐廳;中式料理;合菜;宵夜;午餐,0,中式,中山區
瑞客來永和豆漿,臺北市信義區中坡南路32號,https://ifoodie.tw/restaurant/60d6c4d7baf6d36878965b27-%E7%91%9E%E5%AE%A2%E4%BE%86%E6%B0%B8%E5%92%8C%E8%B1%86%E6%BC%BF,https://ifoodie.tw/blog/682d0d62469ed9af61a9d04f/link,找相似餐廳;早餐;小吃;宵夜;午餐,0,台式,信義區
上引水產(立吞),臺北市中山區民族東路410巷2弄18號,https://ifoodie.tw/restaurant/559d37b0c03a103ee86c5215-%E4%B8%8A%E5%BC%95%E6%B0%B4%E7%94%A2-%E7%AB%8B%E5%90%9E-,https://ifoodie.tw/blog/682d9876e31154a15306a9de/link,找相似餐廳;日本料理;小吃;合菜,0,台式,中山區
香港大家好港式粥粉麵飯,臺北市松山區八德路四段245巷50之1號,https://ifoodie.tw/restaurant/55a50f9dc03a10241de644dd-%E9%A6%99%E6%B8%AF%E5%A4%A7%E5%AE%B6%E5%A5%BD%E6%B8%AF%E5%BC%8F%E7%B2%A5%E7%B2%89%E9%BA%B5%E9%A3%AF,https://ifoodie.tw/blog/682d7c5bbb0a034aa0e6dbaf/link,找相似餐廳;港式料理;午餐;晚餐,0,其他,松山區
金雞園,臺北市中正區羅斯福路三段316巷8弄3之1號,https://ifoodie.tw/restaurant/559d7cebc03a103ee86c7f14-%E9%87%91%E9%9B%9E%E5%9C%92,https://ifoodie.tw/blog/682d7c59bb0a034aa0e6dbad/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中正區
林家牛肉麵,臺北市信義區吳興街281巷9號,https://ifoodie.tw/restaurant/559d94fdc03a103ee86c8cb5-%E6%9E%97%E5%AE%B6%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/682d7c5bbb0a034aa0e6dbae/link,找相似餐廳;小吃;牛肉麵;午餐;晚餐,0,台式,信義區
NeverlandNoodleBar,臺北市南港區南港路一段271號,https://ifoodie.tw/restaurant/5bc0ae912756dd275b6b9d7c-Neverland-Noodle-Bar,https://ifoodie.tw/blog/682dd132446694ff9500a345/link,找相似餐廳;酒吧;約會餐廳;小吃,0,台式,南港區
永和樓韓式中華料理店,臺北市大安區和平東路二段118巷52弄3號1樓,https://ifoodie.tw/restaurant/631c90857cc7fc29b4ceb026-%E6%B0%B8%E5%92%8C%E6%A8%93-%E9%9F%93%E5%BC%8F%E4%B8%AD%E8%8F%AF%E6%96%99%E7%90%86%E5%BA%97,https://ifoodie.tw/blog/682d10887be9c3023df2d6b7/link,找相似餐廳;午餐;晚餐;韓式料理,0,韓式,大安區
しゃぶ信玄,臺北市大安區大安路一段51巷19號1樓,https://ifoodie.tw/restaurant/67471c94927f800531930da0--%E4%BF%A1%E7%8E%84,https://ifoodie.tw/blog/682dccec927f80bdd6b6b2d0/link,找相似餐廳;火鍋;午餐;晚餐,0,台式,大安區
阿來甜不辣,臺北市南港區同德路45號,https://ifoodie.tw/restaurant/559dd253c03a103ee86caf97-%E9%98%BF%E4%BE%86%E7%94%9C%E4%B8%8D%E8%BE%A3,https://ifoodie.tw/blog/682d0d62469ed9af61a9d04e/link,找相似餐廳;小吃;午餐;下午茶,0,台式,南港區
島語自助餐廳ISLANDBUFFETRESTAURANT,臺北市南港區經貿一路168號2,https://ifoodie.tw/restaurant/65215c760fbeb10f0af027e0-%E5%B3%B6%E8%AA%9E%E8%87%AA%E5%8A%A9%E9%A4%90%E5%BB%B3-ISLAND-BUFFET,https://ifoodie.tw/blog/682d99c4200b94a508e68c96/link,找相似餐廳;合菜;日本料理;精緻高級,0,日式,南港區
BonchonChicken本村韓式炸雞重慶南店,臺北市中正區重慶南路一段121號,https://ifoodie.tw/restaurant/669a67fb927f8070d8bd768e-Bonchon-Chicken-%E6%9C%AC%E6%9D%91%E9%9F%93%E5%BC%8F,https://ifoodie.tw/blog/682d7cd457133496300f97ad/link,找相似餐廳;午餐;晚餐;韓式料理,0,韓式,中正區
如常｜粥麵油鹽醬醋茶,臺北市松山區南京東路三段256巷47號,https://ifoodie.tw/restaurant/5f8afe1f2756dd258386b937-%E5%A6%82%E5%B8%B8-%E7%B2%A5%E9%BA%B5%E6%B2%B9%E9%B9%BD%E9%86%AC%E9%86%8B%E8%8C%B6,https://ifoodie.tw/blog/682dd1a85362b0ffc79bb48b/link,找相似餐廳;小吃;午餐;外帶外送店家,0,台式,松山區
墨竹亭燃麵本家台北六張犁店,臺北市大安區和平東路三段232號,https://ifoodie.tw/restaurant/682dd2dc927f8058f7b0258e-%E5%A2%A8%E7%AB%B9%E4%BA%AD-%E7%87%83%E9%BA%B5%E6%9C%AC%E5%AE%B6-%E5%8F%B0%E5%8C%97%E5%85%AD%E5%BC%B5%E7%8A%81%E5%BA%97,https://ifoodie.tw/blog/682d0d66469ed9af61a9d050/link,中式料理;合菜;午餐;晚餐,0,中式,大安區
六張犁饅頭,臺北市信義區崇德街97號,https://ifoodie.tw/restaurant/57d2fb142756dd05d585a9c0-%E5%85%AD%E5%BC%B5%E7%8A%81%E9%A5%85%E9%A0%AD,https://ifoodie.tw/blog/682dd2158342540323b8cf9b/link,找相似餐廳;小吃;早餐;午餐,0,台式,信義區
紅棉RedCotton,臺北市松山區復興北路313巷21號,https://ifoodie.tw/restaurant/67826fea927f80263f555a0d-%E7%B4%85%E6%A3%89-Red-Cotton,https://ifoodie.tw/blog/682d0c8c19ad20abf26802ac/link,找相似餐廳;晚餐,0,其他,松山區
新丼,臺北市大同區長安西路66號1F,https://ifoodie.tw/restaurant/559da892c03a103ee86c962e-%E6%96%B0%E4%B8%BC,https://ifoodie.tw/blog/682cfd717be9c3023c41c971/link,找相似餐廳;日本料理;小吃;早午餐,0,台式,大同區
種福園,臺北市中山區松江路123巷12之1號,https://ifoodie.tw/restaurant/559dd09dc03a103ee86caeb7-%E7%A8%AE%E7%A6%8F%E5%9C%92,https://ifoodie.tw/blog/682d0c4ff63309abc359a039/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中山區
九份芋圓,臺北市大安區臨江街87號,https://ifoodie.tw/restaurant/559d8572c03a103ee86c835b-%E4%B9%9D%E4%BB%BD%E8%8A%8B%E5%9C%93,https://ifoodie.tw/blog/682d0d69469ed9af61a9d053/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,大安區
丸林魯肉飯,臺北市中山區民族東路32號B1之2F,https://ifoodie.tw/restaurant/559d99a6c03a103ee86c8eea-%E4%B8%B8%E6%9E%97%E9%AD%AF%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/682c2bb80d910323f82e3b6e/link,找相似餐廳;小吃;甜點;午餐;晚餐,0,台式,中山區
和園川味小吃,臺北市中正區紹興南街5之2號,https://ifoodie.tw/restaurant/5e6636168c906d1cb08dc56c-%E5%92%8C%E5%9C%92%E5%B7%9D%E5%91%B3%E5%B0%8F%E5%90%83,https://ifoodie.tw/blog/682c4771fc128f598c031d63/link,找相似餐廳;小吃;中式料理;合菜;午餐,0,中式,中正區
姐妹汕頭麵,臺北市萬華區萬大路486巷68弄3號,https://ifoodie.tw/restaurant/5baa44972756dd1d2be76d21-%E5%A7%90%E5%A6%B9%E6%B1%95%E9%A0%AD%E9%BA%B5,https://ifoodie.tw/blog/682bd7dd410cf765be4b3706/link,找相似餐廳;小吃;早餐,0,台式,萬華區
李鐵柱老火鍋｜光復店,臺北市大安區光復南路280巷48號,https://ifoodie.tw/restaurant/67fceef07be9c3e23b7af432-%E6%9D%8E%E9%90%B5%E6%9F%B1%E8%80%81%E7%81%AB%E9%8D%8B-%E5%85%89%E5%BE%A9%E5%BA%97,https://ifoodie.tw/blog/682c80b84974d5d873d3af57/link,找相似餐廳;火鍋;宵夜;午餐;晚餐,0,台式,大安區
意麵王,臺北市大同區歸綏街202號,https://ifoodie.tw/restaurant/559d4f84c03a103ee86c6177-%E6%84%8F%E9%BA%B5%E7%8E%8B,https://ifoodie.tw/blog/682c2b8f9040eb097fcbe628/link,找相似餐廳;小吃;早午餐;冰品飲料,0,台式,大同區
永富魚丸店,臺北市萬華區內江街43號,https://ifoodie.tw/restaurant/59ef81142756dd291ac6618f-%E6%B0%B8%E5%AF%8C%E9%AD%9A%E4%B8%B8%E5%BA%97,https://ifoodie.tw/blog/682c072d7be9c3b5f7927ad3/link,找相似餐廳;小吃;午餐;晚餐,0,台式,萬華區
湘民小館,臺北市松山區八德路三段155巷24號,https://ifoodie.tw/restaurant/55a5e7a0c03a102ec1415663-%E6%B9%98%E6%B0%91%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/682bbac6b5f45f2ff2eb6baa/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,松山區
이집_這家韓式烤肉2號店_忠孝店,臺北市大安區敦化南路一段161巷27號,https://ifoodie.tw/restaurant/67ffaebc927f80611ff2054c--%E9%80%99%E5%AE%B6%E9%9F%93%E5%BC%8F%E7%83%A4%E8%82%89-%E8%99%9F%E5%BA%97-%E5%BF%A0%E5%AD%9D%E5%BA%97,https://ifoodie.tw/blog/682bba68a18c8e2fd383ac63/link,找相似餐廳;燒肉;午餐;晚餐,0,其他,大安區
燒石鼎石頭小火鍋-信義店,臺北市信義區松隆路22號,https://ifoodie.tw/restaurant/67ceed077be9c335fccfee57-%E7%87%92%E7%9F%B3%E9%BC%8E%E7%9F%B3%E9%A0%AD%E5%B0%8F%E7%81%AB%E9%8D%8B-%E4%BF%A1%E7%BE%A9%E5%BA%97,https://ifoodie.tw/blog/682c9c057be9c3e3d0e972b4/link,找相似餐廳;火鍋;午餐;晚餐,0,台式,信義區
韓家雞一隻雞鍋辣炒雞（동대문장안점),臺北市中山區長安東路一段83之一號,https://ifoodie.tw/restaurant/67dd767c7be9c3ab44e5f01a-%E9%9F%93%E5%AE%B6%E9%9B%9E%E4%B8%80%E9%9A%BB%E9%9B%9E%E9%8D%8B-%E8%BE%A3%E7%82%92%E9%9B%9E-,https://ifoodie.tw/blog/682be9067be9c3b5f792582e/link,找相似餐廳;宵夜;晚餐;韓式料理,0,韓式,中山區
盧琴樹｜台北誠品站前B1店,臺北市中正區忠孝西路一段49號地下街3號出口臺北捷運M區B1F,https://ifoodie.tw/restaurant/682c817e927f8058f6abbed6-%E7%9B%A7%E7%90%B4%E6%A8%B9-%E5%8F%B0%E5%8C%97%E8%AA%A0%E5%93%81%E7%AB%99%E5%89%8DB-%E5%BA%97,https://ifoodie.tw/blog/682c47c0e9b63f59aa7156c4/link,甜點;午餐;晚餐,0,其他,中正區
彼得好咖啡東門永康店,臺北市大安區信義路二段108號,https://ifoodie.tw/restaurant/62d529af781cc00ced6faab0-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1-%E6%9D%B1%E9%96%80%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/682bba67a18c8e2fd383ac62/link,找相似餐廳;咖啡;早午餐;下午茶,0,其他,大安區
Ladynara曼谷新泰式料理台北忠孝SOGO店,臺北市大安區忠孝東路四段45號12樓,https://ifoodie.tw/restaurant/620262578282877a2d00c099-Lady-nara-%E6%9B%BC%E8%B0%B7%E6%96%B0%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86-%E5%8F%B0%E5%8C%97,https://ifoodie.tw/blog/682c95c1eb74c4f74982b0af/link,找相似餐廳;合菜;午餐;晚餐;下午茶,0,其他,大安區
天仁茗茶忠孝二店,臺北市大安區忠孝東路四段107號,https://ifoodie.tw/restaurant/682c3e9a7be9c3d9f1bfed48-%E5%A4%A9%E4%BB%81%E8%8C%97%E8%8C%B6-%E5%BF%A0%E5%AD%9D%E4%BA%8C%E5%BA%97,https://ifoodie.tw/blog/682c3e81927f807ede2a8213/link,午餐;晚餐,0,其他,大安區
爭厚厚切牛排忠孝店,臺北市大安區忠孝東路四段223巷12號,https://ifoodie.tw/restaurant/616733f98282870469583cb4-%E7%88%AD%E5%8E%9A%E5%8E%9A%E5%88%87%E7%89%9B%E6%8E%92-%E5%BF%A0%E5%AD%9D%E5%BA%97,https://ifoodie.tw/blog/682beb28eb74c44a293ce41f/link,找相似餐廳;牛排;烘焙坊,0,美式,大安區
炭物語（營業時間訂位相關資訊只透過IG,臺北市松山區饒河街103號前,https://ifoodie.tw/restaurant/682c8177927f8058f6abbeb4-%E7%82%AD%E7%89%A9%E8%AA%9E-%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E8%A8%82%E4%BD%8D%E7%9B%B8%E9%97%9C%E8%B3%87%E8%A8%8A-%E5%8F%AA%E9%80%8F%E9%81%8EIG,https://ifoodie.tw/blog/682bbac7b5f45f2ff2eb6bac/link,居酒屋;日本料理;晚餐,0,日式,松山區
雅室牛排仁愛圓環店,臺北市大安區仁愛路四段105巷1號,https://ifoodie.tw/restaurant/559d57f3c03a103ee86c66ff-%E9%9B%85%E5%AE%A4%E7%89%9B%E6%8E%92-%E4%BB%81%E6%84%9B%E5%9C%93%E7%92%B0%E5%BA%97,https://ifoodie.tw/blog/682c2bc10d910323f82e3b70/link,找相似餐廳;牛排;義式料理;精緻高級,0,美式,大安區
八-HACHI,臺北市中山區林森北路107巷48號,https://ifoodie.tw/restaurant/682c85b27be9c3e3d0e965a6-%E5%85%AB-HACHI,https://ifoodie.tw/blog/682c859c7be9c3e3d0e96585/link,居酒屋;日本料理;宵夜;晚餐,0,日式,中山區
心月懷石日本料理,臺北市信義區信義路四段466號,https://ifoodie.tw/restaurant/559d2b31c03a103ee86c4946-%E5%BF%83%E6%9C%88%E6%87%B7%E7%9F%B3%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86,https://ifoodie.tw/blog/68345f08eb74c42beacec67b/link,找相似餐廳;日本料理;精緻高級;約會餐廳,0,日式,信義區
四喜肉粽,臺北市大安區信義路四段60之46號2樓,https://ifoodie.tw/restaurant/559de65cc03a103ee86cbd9d-%E5%9B%9B%E5%96%9C%E8%82%89%E7%B2%BD,https://ifoodie.tw/blog/682c2b4d812526df8258e552/link,找相似餐廳;小吃;合菜;午餐,0,台式,大安區
Cheers&Co.,臺北市大安區復興南路一段107巷5弄12號,https://ifoodie.tw/restaurant/66f55f7d927f803fa747833d-Cheers-Co-,https://ifoodie.tw/blog/682ebb38eb74c4ee0be38653/link,找相似餐廳;餐酒館;精緻高級;約會餐廳,0,其他,大安區
大舅媽鍋貼,臺北市大安區忠孝東路三段248巷16號,https://ifoodie.tw/restaurant/682b3012927f8058f7b022df-%E5%A4%A7%E8%88%85%E5%AA%BD%E9%8D%8B%E8%B2%BC,https://ifoodie.tw/blog/682b2f34e73a8063a31ff824/link,小吃;午餐,0,台式,大安區
花嶼輕食館FlowerIslandBrunch,臺北市士林區中正路235巷9號,https://ifoodie.tw/restaurant/68259153eb74c48a270c406e-%E8%8A%B1%E5%B6%BC%E8%BC%95%E9%A3%9F%E9%A4%A8Flower-Island-B,https://ifoodie.tw/blog/682b022f7be9c35aaae6a397/link,找相似餐廳;義式料理;早午餐;約會餐廳,0,義式,士林區
麵線傳奇,臺北市中山區天祥路39號,https://ifoodie.tw/restaurant/559d5224c03a103ee86c62f9-%E9%BA%B5%E7%B7%9A%E5%82%B3%E5%A5%87,https://ifoodie.tw/blog/682a84fe5ba7d8f9462f9c75/link,找相似餐廳;小吃;午餐;麵食,0,台式,中山區
吳碗粿之家,臺北市大同區長安西路177巷1號,https://ifoodie.tw/restaurant/559db501c03a103ee86c9dd1-%E5%90%B3%E7%A2%97%E7%B2%BF%E4%B9%8B%E5%AE%B6,https://ifoodie.tw/blog/682ad9ca14f041f45aace63a/link,找相似餐廳;小吃;早餐;午餐,0,台式,大同區
山海樓,臺北市中正區仁愛路二段94號,https://ifoodie.tw/restaurant/5ca376c923679c1528e2559e-%E5%B1%B1%E6%B5%B7%E6%A8%93,https://ifoodie.tw/blog/682b2e94ba778c603f360ca4/link,找相似餐廳;中式料理;約會餐廳;小吃,0,中式,中正區
後驛鵝肉店,臺北市大同區長安西路220巷29號,https://ifoodie.tw/restaurant/559da1d2c03a103ee86c92dd-%E5%BE%8C%E9%A9%9B%E9%B5%9D%E8%82%89%E5%BA%97,https://ifoodie.tw/blog/682a9b6d927f80e06b4cd0a0/link,找相似餐廳;小吃;午餐,0,台式,大同區
究極燒肉,臺北市中山區雙城街28巷2號,https://ifoodie.tw/restaurant/66365024eb74c44fa2080025-%E7%A9%B6%E6%A5%B5%E7%87%92%E8%82%89,https://ifoodie.tw/blog/682b2a4f927f802eefd9cd1b/link,找相似餐廳;燒肉;約會餐廳;精緻高級,0,其他,中山區
阿川蚵仔麵線,臺北市大同區民生西路198之17號,https://ifoodie.tw/restaurant/559d1dadc03a103ee86c40b5-%E9%98%BF%E5%B7%9D%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A,https://ifoodie.tw/blog/682a867016ef7cfcebd1992c/link,找相似餐廳;小吃;早餐;午餐;下午茶,0,台式,大同區
南機場芋頭大王,臺北市中正區中華路二段313巷5號,https://ifoodie.tw/restaurant/559d889ec03a103ee86c8538-%E5%8D%97%E6%A9%9F%E5%A0%B4%E8%8A%8B%E9%A0%AD%E5%A4%A7%E7%8E%8B,https://ifoodie.tw/blog/682a9bb9927f80e06b4cd0fd/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,中正區
よる-Yoru,臺北市中山區八德路二段332巷16號,https://ifoodie.tw/restaurant/5c1ba5bf2756dd1b583ba6f3--Yoru,https://ifoodie.tw/blog/682ada08547285197ea7b993/link,找相似餐廳;日本料理;拉麵;約會餐廳,0,日式,中山區
阿仁福州包,臺北市中正區南陽街5號,https://ifoodie.tw/restaurant/55a64a75c03a104df53c973a-%E9%98%BF%E4%BB%81%E7%A6%8F%E5%B7%9E%E5%8C%85,https://ifoodie.tw/blog/682adac636bb1e83101783e2/link,找相似餐廳;小吃;午餐;晚餐;下午茶,0,台式,中正區
越富越南法國麵包,臺北市士林區德行東路45號,https://ifoodie.tw/restaurant/5da7d06c2261390998b07057-%E8%B6%8A%E5%AF%8C%E8%B6%8A%E5%8D%97%E6%B3%95%E5%9C%8B%E9%BA%B5%E5%8C%85,https://ifoodie.tw/blog/682adace36bb1e83101783e8/link,找相似餐廳;烘焙坊;越式料理,0,越式,士林區
鹿境早午餐ArrivalBrunch&Cafe,臺北市松山區南京東路四段133巷4弄26號,https://ifoodie.tw/restaurant/5c07e9c923679c4785d85ebd-%E9%B9%BF%E5%A2%83%E6%97%A9%E5%8D%88%E9%A4%90-Arrival-Brunch,https://ifoodie.tw/blog/682adac936bb1e83101783e5/link,找相似餐廳;咖啡;早午餐;下午茶,0,其他,松山區
小庭院泰食,臺北市內湖區江南街71巷16弄50號,https://ifoodie.tw/restaurant/6512cb5c8065a12dca9fee6c-%E5%B0%8F%E5%BA%AD%E9%99%A2%E6%B3%B0%E9%A3%9F,https://ifoodie.tw/blog/682b2e91ba778c603f360ca3/link,找相似餐廳;合菜;午餐;晚餐,0,其他,內湖區
離城放感情,臺北市大安區嘉興街345號,https://ifoodie.tw/restaurant/5e0242e98c906d4b7b785ed4-%E9%9B%A2%E5%9F%8E%E6%94%BE%E6%84%9F%E6%83%85,https://ifoodie.tw/blog/682b45a8927f802eefd9d5e0/link,找相似餐廳;餐酒館;酒吧;精緻高級,0,其他,大安區
烤丸食事,臺北市信義區忠孝東路五段71巷16號,https://ifoodie.tw/restaurant/682b35e57be9c35aaae6bd8a-%E7%83%A4%E4%B8%B8%E9%A3%9F%E4%BA%8B,https://ifoodie.tw/blog/682b356a7be9c35aaae6bd53/link,日本料理;午餐;晚餐,0,日式,信義區
